organ,first_author,year,author_cell_type,embedding,disease,filter,filter_obs_column,filter_obs_value,doi,collection_name,dataset_title,dataset_version_id,journal,collection_url,explorer_url,h5ad_url,tissue_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,session_id,filtered_h5ad_s3,dataset,cluster_header,n_clusters,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
liver,Andrews,2024,author_cell_type,X_umap,normal | primary biliary cholangitis | primary sclerosing cholangitis,TRUE,,,10.1016/j.jhep.2023.12.023,Single-cell and spatial transcriptomics characterisation of the immunological landscape in the healthy and PSC human liver,All cells types from snRNA-seq of human primary sclerosing cholangitis patients and healthy controls,4b5895d7-6d92-471a-b13a-5c59a000ddc4,Journal of Hepatology,https://cellxgene.cziscience.com/collections/0c8a364b-97b5-4cc8-a593-23c38c6f0ac5,https://cellxgene.cziscience.com/e/1873a18a-66fd-4a4d-8277-a872c93f5b59.cxg/,https://datasets.cellxgene.cziscience.com/4b5895d7-6d92-471a-b13a-5c59a000ddc4.h5ad,UBERON:0001117,PATO:0000461,HsapDv:0000226 | HsapDv:0000266,36436b,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69d93065767e484aabb63830/jobs/69dfe6f6d4ff68bf4f4b0536/work/d0/06bdd85d4aca65a97e375c80b7e90d/liver_Andrews_Journal_of_Hepatology_2024_author_cell_type_X_umap_00ddc4_adata_filtered.h5ad,liver_Andrews_Journal_of_Hepatology_2024_author_cell_type_X_umap_00ddc4,author_cell_type,28,0.5403491765341935,0.4063028259601778,0.41136146391932527,15,6,7,0.68,0.5991600064562441
