,Adipocyte,Endothelial cell (lymphatic),Endothelial cell (vascular),Fibroblast,ICCs,Immune (B cell),Immune (DC/macrophage),Immune (NK cell),Immune (T cell),Immune (mast cell),Myocyte (smooth muscle),Neuronal,Pericyte/SMC,Schwann cell
ENSG00000071205,1.9426601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151623,1.717839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109686,2.0248034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121210,1.6024349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164116,0.0,0.0,0.0,0.0,3.0864246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0920408,0.0,0.0
ENSG00000038295,0.0,2.4024532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6444833,0.0,0.0,0.0
ENSG00000150625,0.0,2.0256598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000218336,2.244328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173320,0.0,1.9815406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151726,3.4637854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.727593,1.6700139
ENSG00000169862,0.0,0.0,0.0,0.0,1.840903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000038382,1.5206633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183580,0.0,2.3861601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133401,1.7407218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000079215,2.9205537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112964,2.347629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6911232,3.413793,0.0,0.0,0.0,0.0,0.0
ENSG00000213949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2411933,0.0,0.0,0.0
ENSG00000185305,0.0,1.6866597,2.5540347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000067113,0.0,2.9036927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2386303,0.0,0.0
ENSG00000113448,0.0,2.663829,0.0,0.0,2.364048,0.0,0.0,0.0,0.0,0.0,2.2273664,1.9254496,0.0,0.0
ENSG00000130449,0.0,0.0,0.0,0.0,2.1624384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145675,1.5206633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37565,0.0,0.0
ENSG00000131711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5011737,0.0,0.0
ENSG00000145703,0.0,0.0,0.0,0.0,1.7663836,0.0,0.0,2.532638,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113231,2.3929102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9212083,0.0,0.0,0.0
ENSG00000081189,0.0,0.0,1.9396002,0.0,0.0,0.0,2.4749737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175471,0.0,0.0,3.0994813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164292,1.6770437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118985,1.5422547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145730,0.0,0.0,0.0,0.0,2.420004,0.0,0.0,0.0,0.0,0.0,0.0,1.7464637,0.0,0.0
ENSG00000184349,1.717089,2.7403724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0589216,0.0,0.0,0.0,0.0
ENSG00000152495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5898882,0.0,0.0
ENSG00000145779,1.7871907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064651,0.0,0.0,0.0,0.0,1.8667848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145808,0.0,0.0,0.0,0.0,2.743088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158985,0.0,0.0,0.0,0.0,0.0,2.9020646,0.0,2.5455077,2.2190332,0.0,0.0,0.0,0.0,0.0
ENSG00000113578,1.4648005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145819,1.7208471,3.3216982,2.6108298,0.0,0.0,0.0,2.6973825,0.0,0.0,0.0,0.0,1.14772,0.0,0.0
ENSG00000156475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.796454,0.0,3.0942369
ENSG00000113657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9804629,0.0,0.0
ENSG00000019582,0.0,0.0,0.0,0.0,0.0,2.8438175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164330,3.3165636,0.0,0.0,2.7255845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347206,0.0
ENSG00000184347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.607914,0.0,0.0
ENSG00000072786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.196681,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120129,3.6809661,0.0,2.5554032,2.7877176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3684144,0.0,0.0
ENSG00000124491,0.0,0.0,0.0,0.0,0.0,0.0,2.7920196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5623033,2.8287084,0.0,0.0,0.0,0.0,0.0
ENSG00000145996,1.1503698,0.0,0.0,0.0,0.0,2.5697627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111913,0.0,0.0,0.0,0.0,0.0,3.010868,0.0,2.4093037,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000079691,0.0,0.0,0.0,0.0,2.2000742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204592,0.0,2.0134745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76177454,0.0,0.0
ENSG00000204525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.735009,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000234745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6221385,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000096060,2.9703603,0.0,0.0,2.5002618,0.0,0.0,2.9687324,0.0,3.0984979,2.5686498,1.6403832,0.0,0.0,0.0
ENSG00000156639,2.5158048,2.3306916,2.3566625,0.0,2.2306216,0.0,2.4176736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112576,0.0,0.0,0.0,0.0,0.0,2.960883,0.0,0.0,2.87405,0.0,0.0,0.0,0.0,0.0
ENSG00000024048,1.2179898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151914,0.0,0.0,0.0,0.0,2.1692753,0.0,0.0,0.0,0.0,0.0,0.0,2.588532,0.0,2.7488902
ENSG00000135298,0.0,0.0,0.0,0.0,2.6601107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6038613
ENSG00000082293,0.0,0.0,0.0,0.0,3.017315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6147332,0.0,0.0
ENSG00000118689,2.491748,0.0,0.0,2.2395668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000009413,1.7407218,0.0,0.0,0.0,1.9164963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1792765,2.8927598,0.0,0.0,0.0,0.0,0.0
ENSG00000196376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0337002
ENSG00000111885,0.0,2.0927675,0.0,0.0,0.0,0.0,2.1422753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7809621,0.0,0.0
ENSG00000111912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6527255,0.0,0.0
ENSG00000152894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1298262,0.0,0.0
ENSG00000196569,0.0,0.0,0.0,4.159277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.214065,0.0,0.0
ENSG00000152818,0.0,2.3010566,0.0,0.0,0.0,0.0,0.0,2.5690632,0.0,0.0,0.0,0.0,2.304739,0.0
ENSG00000111961,0.0,2.2395668,2.4311242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120278,0.0,2.4900556,2.1897926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131016,2.261602,3.0228775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0773444,0.0,0.0
ENSG00000146469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0888212,0.0,0.0
ENSG00000153721,0.0,2.7574844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000049618,2.188033,2.0117893,0.0,0.0,0.0,2.9436815,0.0,0.0,0.0,2.2410672,0.0,0.0,0.0,0.0
ENSG00000130338,1.623015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1384406,2.8607528,3.0579545,0.0,0.0,0.0,0.0
ENSG00000291237,1.609758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185345,1.5060248,0.0,0.0,0.0,1.9462531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112531,1.6322217,0.0,0.0,0.0,0.0,0.0,2.3157403,0.0,0.0,0.0,0.0,0.0,0.0,2.1085014
ENSG00000198286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.554924,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146555,0.0,0.0,0.0,2.6249654,2.8779912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7360897,0.0,0.0,0.0
ENSG00000136267,0.0,0.0,0.0,0.0,3.4035203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000048052,0.0,0.0,0.0,0.0,2.9574163,0.0,0.0,0.0,0.0,0.0,1.9553117,0.0,0.0,0.0
ENSG00000122585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.960883,0.0,0.0
ENSG00000153814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3684144,0.0,0.0
ENSG00000146592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3684144,0.0,0.0
ENSG00000106069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4849982,0.0,0.0,0.0,0.0
ENSG00000136250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2732644,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155849,0.0,2.3633502,2.5532148,0.0,0.0,0.0,2.4635904,0.0,0.0,2.4275053,0.0,0.0,0.0,0.0
ENSG00000146648,1.2889053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154978,0.0,0.0,0.0,0.0,0.0,2.5697627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196715,1.2927269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158321,1.597702,2.5736704,0.0,2.2724578,1.9644805,0.0,0.0,0.0,0.0,0.0,2.1796417,2.0608249,0.0,0.0
ENSG00000009950,2.1469343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000049540,0.0,0.0,0.0,2.6073318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263001,1.5416771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76177454,0.0,0.0
ENSG00000187391,1.9406147,0.0,0.0,0.0,3.031286,0.0,0.0,0.0,0.0,0.0,0.0,2.5193677,0.0,0.0
ENSG00000135218,0.0,2.6273441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6467793,0.0,0.0
ENSG00000186472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1549854,0.0,0.0
ENSG00000170381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14772,0.0,0.0
ENSG00000075213,0.0,2.8148322,0.0,0.0,2.142939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004799,1.8480757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6680841,0.0,0.0
ENSG00000257923,1.717089,0.0,0.0,0.0,1.7326274,0.0,0.0,0.0,0.0,0.0,1.658552,0.0,0.0,0.0
ENSG00000205238,1.8732843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189056,0.0,1.9874947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105835,2.197936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005249,2.1376433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000091136,1.7810075,0.0,0.0,0.0,2.5620005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184903,2.2388175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2749538,0.0
ENSG00000128512,0.0,0.0,2.7554133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128573,0.0,0.0,0.0,0.0,2.7567935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105971,1.7917595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008311,1.574229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106484,1.9110774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128585,1.7508746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000221866,2.3385522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131558,1.5754439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1891073,0.0,0.0
ENSG00000122786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.361041,0.0,2.6351202,0.0
ENSG00000059377,0.0,0.0,0.0,0.0,0.0,0.0,1.870028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146966,0.0,0.0,0.0,0.0,1.9498633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4503386,0.0,0.0
ENSG00000106617,1.8001418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000055609,1.5613102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7948995,0.0,0.0
ENSG00000188158,1.3379855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147010,1.9426601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130066,3.7050252,0.0,0.0,0.0,0.0,0.0,2.227663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4232879
ENSG00000198947,2.5043788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0976048,2.9825604,3.1230493,2.6632102
ENSG00000147202,1.9426601,0.0,1.6995263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189108,0.0,0.0,0.0,0.0,2.3701801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157514,2.244328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157600,1.1954999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000077264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6467793,0.0,0.0
ENSG00000147251,1.2108295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000022267,2.6945899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8571422,0.0,0.0,0.0
ENSG00000129682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1549854,0.0,0.0
ENSG00000196924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5680938,0.0,0.0,0.0
ENSG00000164741,2.7266963,0.0,0.0,2.6190474,2.5620005,0.0,0.0,0.0,0.0,0.0,0.0,2.6073318,3.0473845,2.1772928
ENSG00000175445,2.3385522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5506761
ENSG00000104765,1.6033856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1298262,0.0,0.0
ENSG00000120907,1.4163562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157110,2.2388175,0.0,0.0,0.0,3.476551,0.0,0.0,0.0,0.0,0.0,3.6678586,0.0,3.486484,0.0
ENSG00000157168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.960883,0.0,0.0
ENSG00000147526,1.9022948,0.0,2.28267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000206579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7410507
ENSG00000198846,0.0,0.0,0.0,0.0,1.8897898,0.0,0.0,1.3369114,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165078,0.0,0.0,0.0,0.0,2.4061174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.607914,0.0,0.0
ENSG00000104435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76177454,0.0,0.0
ENSG00000170323,1.7871907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132549,0.0,0.0,0.0,0.0,0.0,2.5697627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9804629,0.0,0.0
ENSG00000169946,0.0,2.579847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164830,0.0,0.0,0.0,0.0,2.1734056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205038,0.0,3.1366427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104447,0.0,0.0,0.0,0.0,2.0996513,0.0,2.6381302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182197,1.2761012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156831,1.5422547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153310,1.8159121,0.0,0.0,0.0,0.0,0.0,1.7584939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153317,0.0,2.4749737,2.2842526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3161519,0.0,0.0
ENSG00000169398,1.2108295,0.0,1.9761724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107099,0.0,0.0,0.0,0.0,0.0,2.8438175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107104,1.3706019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107249,0.0,1.9560932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120158,1.2927269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153707,0.0,0.0,0.0,0.0,1.7663836,0.0,0.0,0.0,0.0,0.0,0.0,1.0823475,0.0,0.0
ENSG00000147862,2.0915222,1.9697706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173068,1.7675909,0.0,0.0,2.4088764,2.3502,0.0,0.0,0.0,0.0,2.0003738,0.0,0.0,0.0,0.0
ENSG00000122729,1.74578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165269,2.3202798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137077,0.0,3.4077454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1691685,0.0,0.0,0.0
ENSG00000154529,0.0,1.6971401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277737,1.5727137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154330,0.0,1.6816568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135046,3.589941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099139,1.9110774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12721,2.6826625,0.0,0.0
ENSG00000156052,0.0,0.0,1.8797247,0.0,2.4931047,0.0,2.7156434,0.0,0.0,0.0,0.0,2.417208,0.0,0.0
ENSG00000106829,0.0,0.0,0.0,0.0,1.8026757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196781,1.6599302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165025,0.0,0.0,0.0,0.0,0.0,2.5697627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
