reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,disease,collection_id,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary,organ,dataset,cluster_header,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
no,snRNA-seq of human kidney with ureteral obstruction,snRNA-seq of human kidney with ureteral obstruction,15140,46957,celltype_l2,X_umap,Reck,Nat Commun,2025,10.1038/s41467-025-59997-4,https://cellxgene.cziscience.com/collections/307ce143-7cc8-4813-99b1-3797834149c9,https://cellxgene.cziscience.com/e/867757c1-3b1a-49d9-a0cd-17767eb160cc.cxg/,kidney,normal | obstructive nephropathy,307ce143-7cc8-4813-99b1-3797834149c9,d74eb989-e8a9-46bb-b4c5-6668addb500a,867757c1-3b1a-49d9-a0cd-17767eb160cc,70ae5e5d-5a40-4ab7-b8dd-becc5dffd4ba,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/70ae5e5d-5a40-4ab7-b8dd-becc5dffd4ba.h5ad,UBERON:0002113,EFO:0030059,CL:0000084 | CL:0000115 | CL:0000236 | CL:0000653 | CL:0000763 | CL:0005009 | CL:0005010 | CL:1000452 | CL:1000768 | CL:1000838 | CL:1000849 | CL:1001016 | CL:1001107 | CL:1001111 | CL:4030031,PATO:0000461,HsapDv:0000156 | HsapDv:0000157 | HsapDv:0000158 | HsapDv:0000160 | HsapDv:0000162 | HsapDv:0000164 | HsapDv:0000210,PATO:0000383 | PATO:0000384,TRUE,7,"""UBERON:0002113: 15","140""","""EFO:0030059: 15","140""","""CL:1001016: 4",806; CL:1000838: 3,kidney,kidney_Reck_2025,celltype_l2,56,15132,0.5731349753557065,0.5384818679589995,0.3233867924279502,35,11,10,0.5930331845526877,0.5865101546414714
