clusterName,NSForest_markers,f_score
plasma cell,['JCHAIN'],0.9653711183208634
T cell of anorectum,['CD3D'],0.9678315847981658
myeloid cell,"['TYROBP', 'HLA-DRA']",0.7391304347826086
stromal cell of lamina propria of colon,"['COL1A2', 'C1S']",0.966305189775368
colon epithelial cell,"['LGALS4', 'KRT8']",0.9447689489510248
