reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,# of cell types,notes,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary
no,Automatic cell-type harmonization and integration across Human Cell Atlas datasets,Pancreas,121916,121916,Curated_annotation,X_umap,Xu,Cell,2023,10.1016/j.cell.2023.11.026,https://cellxgene.cziscience.com/collections/854c0855-23ad-4362-8b77-6b1639e7a9fc,https://cellxgene.cziscience.com/e/31f657dc-1875-4c4b-a5ca-ce63b3ef3a82.cxg/,islet of Langerhans | pancreas,14,slightly underpartitioned,bf868bea-52be-443c-bbce-bb35249085b9,31f657dc-1875-4c4b-a5ca-ce63b3ef3a82,72e6a74d-8804-4305-81d7-a12b93f2ac0d,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/72e6a74d-8804-4305-81d7-a12b93f2ac0d.h5ad,UBERON:0000006 | UBERON:0001264,EFO:0009899 | EFO:0009922 | EFO:0010010,CL:0000115 | CL:0000169 | CL:0000171 | CL:0000173 | CL:0000235 | CL:0002064 | CL:0002079 | CL:0002275 | CL:0002410,PATO:0000461,HsapDv:0000116 | HsapDv:0000117 | HsapDv:0000118 | HsapDv:0000124 | HsapDv:0000129 | HsapDv:0000133 | HsapDv:0000140 | HsapDv:0000142 | HsapDv:0000147 | HsapDv:0000148 | HsapDv:0000153 | HsapDv:0000155 | HsapDv:0000157 | HsapDv:0000168 | HsapDv:0000171,PATO:0000383 | PATO:0000384,TRUE,20,"UBERON:0001264: 81,482; UBERON:0000006: 40,434","EFO:0009899: 117,666; EFO:0009922: 2,135; EFO:0010010: 2,115","CL:0002064: 60,185; CL:0002079: 18,169; CL:0000171: 17,540; CL:0000169: 17,159; CL:0000173: 3,662; CL:0002410: 2,208; CL:0000115: 2,106; CL:0000235: 551; CL:0002275: 336","PATO:0000461: 121,916","PATO:0000383: 63,680; PATO:0000384: 58,236","30-year-old stage: 34,167; 53-year-old stage: 22,288; 59-year-old stage: 10,391; 74-year-old stage: 8,150; 77-year-old stage: 7,967; 35-year-old stage: 7,917; 46-year-old stage: 5,233; 61-year-old stage: 5,200; 24-year-old stage: 5,019; 63-year-old stage: 4,749; 22-year-old stage: 3,913; 39-year-old stage: 3,593; 23-year-old stage: 2,462; 48-year-old stage: 686; 54-year-old stage: 181; 1-month-old stage: 0; 1-year-old stage: 0; 10-month-old stage: 0; 10-year-old stage: 0; 101-year-old stage: 0; 102-year-old stage: 0; 10th week post-fertilization stage: 0; 11-month-old stage: 0; 11-year-old stage: 0; 111-year-old stage: 0; 11th week post-fertilization stage: 0; 12-month-old stage: 0; 12-year-old stage: 0; 12th week post-fertilization stage: 0; 13-month-old stage: 0; 13-year-old stage: 0; 13th week post-fertilization stage: 0; 14-month-old stage: 0; 14-year-old stage: 0; 14th week post-fertilization stage: 0; 15-19 year-old: 0; 15-month-old stage: 0; 15-year-old stage: 0; 15th week post-fertilization stage: 0; 16-month-old stage: 0; 16-year-old stage: 0; 16th week post-fertilization stage: 0; 17-year-old stage: 0; 17th week post-fertilization stage: 0; 18-month-old stage: 0; 18-year-old stage: 0; 18th week post-fertilization stage: 0; 19-month-old stage: 0; 19-year-old stage: 0; 19th week post-fertilization stage: 0; 2-month-old stage: 0; 2-year-old stage: 0; 20-month-old stage: 0; 20-year-old stage: 0; 20th week post-fertilization stage: 0; 21-month-old stage: 0; 21-year-old stage: 0; 21st week post-fertilization stage: 0; 22nd week post-fertilization stage: 0; 23rd week post-fertilization stage: 0; 24th week post-fertilization stage: 0; 25-year-old stage: 0; 25th week post-fertilization stage: 0; 26-year-old stage: 0; 26th week post-fertilization stage: 0; 27-year-old stage: 0; 27th week post-fertilization stage: 0; 28-year-old stage: 0; 29-year-old stage: 0; 3-month-old stage: 0; 3-year-old stage: 0; 31-year-old stage: 0; 31st week post-fertilization stage: 0; 32-year-old stage: 0; 32nd week post-fertilization stage: 0; 33-year-old stage: 0; 33rd week post-fertilization stage: 0; 34-year-old stage: 0; 34th week post-fertilization stage: 0; 36-year-old stage: 0; 37-year-old stage: 0; 38-year-old stage: 0; 4-month-old stage: 0; 4-year-old stage: 0; 40-year-old stage: 0; 41-year-old stage: 0; 42-year-old stage: 0; 43-year-old stage: 0; 44-year-old stage: 0; 45-year-old stage: 0; 47-year-old stage: 0; 49-year-old stage: 0; 5-month-old stage: 0; 5-year-old stage: 0; 50-year-old stage: 0; 51-year-old stage: 0; 52-year-old stage: 0; 55-year-old stage: 0; 56-year-old stage: 0; 57-year-old stage: 0; 58-year-old stage: 0; 6-month-old stage: 0; 6-year-old stage: 0; 60-79 year-old stage: 0; 60-year-old stage: 0; 62-year-old stage: 0; 64-year-old stage: 0; 65-year-old stage: 0; 66-year-old stage: 0; 67-year-old stage: 0; 68-year-old stage: 0; 69-year-old stage: 0; 7-month-old stage: 0; 7-year-old stage: 0; 70-year-old stage: 0; 71-year-old stage: 0; 72-year-old stage: 0; 73-year-old stage: 0; 75-year-old stage: 0; 76-year-old stage: 0; 78-year-old stage: 0; 79-year-old stage: 0; 8-month-old stage: 0; 8-year-old stage: 0; 80 year-old and over stage: 0; 80-year-old stage: 0; 81-year-old stage: 0; 82-year-old stage: 0; 83-year-old stage: 0; 84-year-old stage: 0; 85-year-old stage: 0; 86-year-old stage: 0; 87-year-old stage: 0; 88-year-old stage: 0; 89-year-old stage: 0; 9-month-old stage: 0; 9-year-old stage: 0; 90 year-old and over stage: 0; 90-year-old stage: 0; 91-year-old stage: 0; 92-year-old stage: 0; 93-year-old stage: 0; 94-year-old stage: 0; 95-year-old stage: 0; 96-year-old stage: 0; 97-year-old stage: 0; 9th week post-fertilization stage: 0; Carnegie stage 01: 0; Carnegie stage 09: 0; Carnegie stage 10: 0; Carnegie stage 11: 0; Carnegie stage 12: 0; Carnegie stage 13: 0; Carnegie stage 14: 0; Carnegie stage 15: 0; Carnegie stage 16: 0; Carnegie stage 17: 0; Carnegie stage 18: 0; Carnegie stage 19: 0; Carnegie stage 20: 0; Carnegie stage 21: 0; Carnegie stage 22: 0; Carnegie stage 23: 0; adult stage: 0; blastula stage: 0; child stage (1-4 yo): 0; eighth LMP month stage: 0; eighth decade stage: 0; embryonic stage: 0; fifth LMP month stage: 0; fifth decade stage: 0; fourth LMP month stage: 0; fourth decade stage: 0; infant stage: 0; juvenile stage (5-14 yo): 0; late adult stage: 0; middle aged stage: 0; newborn stage (0-28 days): 0; ninth LMP month stage: 0; ninth decade stage: 0; nursing stage (0-11 months): 0; organogenesis stage: 0; pediatric stage: 0; postnatal stage: 0; prenatal stage: 0; prime adult stage: 0; seventh LMP month stage: 0; seventh decade stage: 0; sixth LMP month stage: 0; sixth decade stage: 0; tenth decade stage: 0; third decade stage: 0; unknown: 0; young adult stage: 0"
