,Endothelia,Fibroblast,Lymphocyte,MP & DC,Mural cell,Neutrophil
HLA-B,0.2950043439865112,0.0,0.31662880182266234,0.2073744535446167,0.0066506385803222655,0.16080188751220703
LST1,0.0,0.0,0.0,1.0,0.0,0.0
AIF1,0.0,0.0,0.0,1.0,0.0,0.0
DDAH2,0.0,1.0,0.0,0.0,0.0,0.0
CLIC1,0.0,0.46841270923614503,0.5384299874305725,0.5130520939826966,0.4,0.0
HSPA1A,0.0,0.0,0.0,1.0,0.0,0.0
HSPA1B,0.0,0.0,0.0,1.0,0.0,0.0
TNXB,0.0,1.0,0.0,0.0,0.0,0.0
GPSM3,0.0,0.0,0.8227955341339112,0.8,0.0,0.0
HLA-DRA,0.8,0.0,0.0,0.9172292709350586,0.0,0.0
HLA-DRB5,0.0,0.0,0.0,1.0,0.0,0.0
HLA-DRB1,0.8,0.0,0.0,0.858198618888855,0.0,0.0
HLA-DQA1,0.0,0.0,0.0,1.0,0.0,0.0
HLA-DQB1,0.0,0.0,0.0,1.0,0.0,0.0
HLA-DMB,0.0,0.0,0.0,1.0,0.0,0.0
HLA-DMA,0.0,0.0,0.0,1.0,0.0,0.0
BRD2,0.0,0.0,0.8500395774841308,0.8,0.0,0.0
HLA-DPA1,0.8,0.0,0.0,0.9288067698478699,0.0,0.0
HLA-DPB1,0.0,0.0,0.0,1.0,0.0,0.0
RPS18,0.21929991245269775,0.2,0.36980940103530885,0.2884501338005066,0.20459215641021727,0.0
TAPBP,0.0,0.0,0.0,1.0,0.0,0.0
RPS10,0.0,0.4,0.5742514967918396,0.523618507385254,0.4039250373840332,0.0
RPL10A,0.2,0.2366975426673889,0.3626347780227661,0.25518414974212644,0.24218387603759767,0.0
SRSF3,0.0,0.4005559802055359,0.557074248790741,0.5101987957954407,0.4,0.0
CDKN1A,0.0,0.0,0.0,1.0,0.0,0.0
PI16,0.0,1.0,0.0,0.0,0.0,0.0
TOMM6,0.0,0.0,0.0,1.0,0.0,0.0
CNPY3,0.0,0.0,0.0,1.0,0.0,0.0
HSP90AB1,0.21636260747909547,0.2,0.254859471321106,0.29862873554229735,0.21406854391098024,0.0
ADGRF5,1.0,0.0,0.0,0.0,0.0,0.0
DST,0.0,1.0,0.0,0.0,0.0,0.0
OGFRL1,0.0,0.0,0.0,1.0,0.0,0.0
EEF1A1,0.0484140157699585,0.06855721473693847,0.18629112243652343,0.1582971692085266,0.04282501935958862,0.0
COL12A1,0.0,1.0,0.0,0.0,0.0,0.0
COX7A2,0.0,0.4469924092292786,0.42361901998519896,0.4,0.6279291629791259,0.0
HMGN3,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000203875,0.0,0.0,0.8006117939949036,0.8,0.0,0.0
AKIRIN2,0.0,0.0,0.0,1.0,0.0,0.0
PNRC1,0.0,0.2,0.3212113618850708,0.5037970185279846,0.323033344745636,0.34273055791854856
PNISR,0.0,0.8283251285552978,0.0,0.0,0.8,0.0
SNX3,0.0,0.7182810544967652,0.0,0.6675937175750732,0.6,0.0
CD164,0.0,0.8,0.0,0.8040009498596191,0.0,0.0
AMD1,0.0,0.0,0.0,1.0,0.0,0.0
MARCKS,0.0,0.8,0.0,0.8182861924171447,0.0,0.0
RWDD1,0.0,1.0,0.0,0.0,0.0,0.0
SERINC1,0.0,0.8231249570846557,0.0,0.8,0.0,0.0
LAMA2,0.0,1.0,0.0,0.0,0.0,0.0
EPB41L2,0.0,1.0,0.0,0.0,0.0,0.0
CCN2,0.0,1.0,0.0,0.0,0.0,0.0
RPS12,0.048641085624694824,0.04715508222579956,0.2610376000404358,0.16719120740890503,0.005164539813995362,0.0
TCF21,0.0,1.0,0.0,0.0,0.0,0.0
IFNGR1,0.0,0.0,0.0,1.0,0.0,0.0
TNFAIP3,0.0,0.0,0.0,1.0,0.0,0.0
ABRACL,0.0,0.0,0.0,1.0,0.0,0.0
CITED2,0.0,0.0,0.0,1.0,0.0,0.0
STX11,0.0,0.0,0.0,1.0,0.0,0.0
AKAP12,0.0,1.0,0.0,0.0,0.0,0.0
EZR,0.0,0.0,0.8533852815628051,0.8,0.0,0.0
SOD2,0.0,0.0,0.0,0.8,0.0,0.8097158908843994
WTAP,0.0,0.0,0.0,1.0,0.0,0.0
QKI,0.0,0.0,0.0,1.0,0.0,0.0
RNASET2,0.0,0.0,0.0,1.0,0.0,0.0
SMOC2,0.0,1.0,0.0,0.0,0.0,0.0
PSMB1,0.0,0.6639172315597535,0.0,0.6,0.6554598093032837,0.0
ACTB,0.0,0.030456817150115965,0.08448028564453125,0.12066138982772827,0.09856362342834472,0.12468394041061401
RAC1,0.41527385711669923,0.470385217666626,0.0,0.40894010066986086,0.4,0.0
KDELR2,0.0,1.0,0.0,0.0,0.0,0.0
NDUFA4,0.0,0.45408923625946046,0.4220932722091675,0.4,0.6487707734107971,0.0
TOMM7,0.2,0.2755497097969055,0.38338351249694824,0.2529145121574402,0.2591233134269714,0.0
GPNMB,0.0,1.0,0.0,0.0,0.0,0.0
CYCS,0.0,0.0,0.8246073007583619,0.8,0.0,0.0
HNRNPA2B1,0.012591743469238281,0.0,0.08937611579895019,0.08965504169464111,0.018213820457458497,0.038091087341308595
CBX3,0.0,0.0,0.0,1.0,0.0,0.0
SKAP2,0.0,0.0,0.0,1.0,0.0,0.0
TAX1BP1,0.0,0.0,0.0,1.0,0.0,0.0
CPVL,0.0,0.0,0.0,1.0,0.0,0.0
AQP1,1.0,0.0,0.0,0.0,0.0,0.0
SEPTIN7,0.0,0.5704394817352295,0.4867766976356506,0.4,0.6365369081497192,0.0
SFRP4,0.0,1.0,0.0,0.0,0.0,0.0
PSMA2,0.0,0.0,0.0,1.0,0.0,0.0
PPIA,0.2,0.2616513967514038,0.27038007974624634,0.22744333744049072,0.2816587448120117,0.0
SEC61G,0.0,0.8331929326057435,0.0,0.8,0.0,0.0
CHCHD2,0.0,0.4269416093826294,0.43972679376602175,0.4,0.5033051133155823,0.0
SBDS,0.0,1.0,0.0,0.0,0.0,0.0
ELN,0.0,1.0,0.0,0.0,0.0,0.0
HSPB1,0.6,0.6041610956192016,0.0,0.0,0.6257234215736389,0.0
FGL2,0.0,0.0,0.0,1.0,0.0,0.0
CD36,0.0,0.0,0.0,0.0,1.0,0.0
SRI,0.0,1.0,0.0,0.0,0.0,0.0
FAM133B,0.0,0.0,0.0,1.0,0.0,0.0
GNG11,0.8995867371559143,0.8,0.0,0.0,0.0,0.0
COL1A2,0.0,1.0,0.0,0.0,0.0,0.0
SGCE,0.0,1.0,0.0,0.0,0.0,0.0
SEM1,0.0,0.8530816316604615,0.0,0.8,0.0,0.0
BRI3,0.0,0.8,0.0,0.8533379793167114,0.0,0.0
ARPC1B,0.0,0.0,0.8,0.8402807235717773,0.0,0.0
ATP5MF,0.0,0.0,0.0,1.0,0.0,0.0
LAMTOR4,0.0,0.8,0.0,0.8652921795845032,0.0,0.0
PILRA,0.0,0.0,0.0,1.0,0.0,0.0
PCOLCE,0.0,1.0,0.0,0.0,0.0,0.0
GNB2,0.0,0.0,0.0,1.0,0.0,0.0
FIS1,0.0,1.0,0.0,0.0,0.0,0.0
KMT2E,0.0,0.8718221306800842,0.0,0.8,0.0,0.0
SYPL1,0.0,0.0,0.0,0.0,1.0,0.0
NAMPT,0.0,0.0,0.0,0.8,0.0,0.8501615166664124
LAMB1,0.0,1.0,0.0,0.0,0.0,0.0
CAV2,0.8,0.0,0.0,0.0,0.8111934781074523,0.0
CAV1,0.8491297006607056,0.0,0.0,0.0,0.8,0.0
CAPZA2,0.0,0.0,0.0,1.0,0.0,0.0
FAM3C,0.0,1.0,0.0,0.0,0.0,0.0
CALU,0.0,1.0,0.0,0.0,0.0,0.0
ATP6V1F,0.0,0.0,0.0,1.0,0.0,0.0
LINC-PINT,0.0,0.0,1.0,0.0,0.0,0.0
PODXL,1.0,0.0,0.0,0.0,0.0,0.0
CALD1,0.6,0.7102685928344726,0.0,0.0,0.8081113457679748,0.0
STMP1,0.0,0.0,0.0,1.0,0.0,0.0
MTPN,0.0,0.0,0.0,1.0,0.0,0.0
PTN,0.0,1.0,0.0,0.0,0.0,0.0
TBXAS1,0.0,0.0,0.0,1.0,0.0,0.0
NDUFB2,0.0,0.4,0.44135371446609495,0.45862206220626833,0.5751847743988037,0.0
ENSG00000211751,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000211772,0.0,0.0,1.0,0.0,0.0,0.0
GSTK1,0.0,0.0,0.0,1.0,0.0,0.0
ZYX,0.0,0.0,0.0,1.0,0.0,0.0
GIMAP7,1.0,0.0,0.0,0.0,0.0,0.0
INSIG1,0.0,0.0,0.0,1.0,0.0,0.0
DNAJB6,0.0,0.0,0.8189838886260986,0.8,0.0,0.0
CTSB,0.0,0.0,0.0,1.0,0.0,0.0
DLC1,0.0,0.0,0.0,0.0,1.0,0.0
PDGFRL,0.0,1.0,0.0,0.0,0.0,0.0
ASAH1,0.0,0.0,0.0,0.811476981639862,0.8,0.0
BNIP3L,0.0,0.9158751487731933,0.0,0.8,0.0,0.0
DPYSL2,0.0,0.8840602040290833,0.0,0.8,0.0,0.0
CLU,0.0,1.0,0.0,0.0,0.0,0.0
SCARA5,0.0,1.0,0.0,0.0,0.0,0.0
SARAF,0.0,0.6,0.736215102672577,0.6504185557365417,0.0,0.0
FGFR1,0.0,1.0,0.0,0.0,0.0,0.0
TACC1,1.0,0.0,0.0,0.0,0.0,0.0
CEBPD,0.0,0.8563761115074158,0.0,0.8,0.0,0.0
LYN,0.0,0.0,0.0,1.0,0.0,0.0
RPS20,0.2,0.210243558883667,0.45176761150360106,0.35637617111206055,0.20888934135437012,0.0
SDCBP,0.0,0.6,0.0,0.6934653997421265,0.0,0.7231596946716309
RAB2A,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000245910,0.0,0.0,0.8791677355766296,0.8,0.0,0.0
TRAM1,0.0,1.0,0.0,0.0,0.0,0.0
RPL7,0.1151581883430481,0.1520847797393799,0.22674136161804198,0.22688617706298828,0.15449520349502563,0.0
FABP5,0.9230086445808411,0.0,0.0,0.0,0.8,0.0
FABP4,0.0,0.0,0.0,0.0,1.0,0.0
UQCRB,0.0,0.4,0.4590528726577759,0.4649303913116455,0.5182146430015564,0.0
SDC2,0.0,1.0,0.0,0.0,0.0,0.0
CPQ,0.0,1.0,0.0,0.0,0.0,0.0
MTDH,0.0,0.8394444346427917,0.0,0.8,0.0,0.0
MATN2,0.0,1.0,0.0,0.0,0.0,0.0
RPL30,0.019973909854888915,0.0362851619720459,0.21229863166809082,0.10305274724960327,0.011178362369537353,0.0
COX6C,0.0,0.4852948784828186,0.4418347716331482,0.4,0.5680091142654419,0.0
PABPC1,0.0,0.0,0.7124671101570129,0.79523184299469,0.6,0.0
YWHAZ,0.0,0.6,0.7456558227539063,0.7082354068756104,0.0,0.0
ZNF706,0.0,0.8375729918479919,0.0,0.8,0.0,0.0
EIF3E,0.0,0.6260398507118226,0.6,0.6326468229293823,0.0,0.0
ENY2,0.0,0.0,0.0,1.0,0.0,0.0
EIF3H,0.0,0.0,0.0,1.0,0.0,0.0
COL14A1,0.0,1.0,0.0,0.0,0.0,0.0
NDUFB9,0.0,0.0,0.0,0.0,1.0,0.0
CYRIB,0.0,0.0,0.0,1.0,0.0,0.0
LY6E,0.8246901631355286,0.8,0.0,0.0,0.0,0.0
EEF1D,0.2,0.23029569387435914,0.3882251620292664,0.2965750813484192,0.24066678285598755,0.0
VPS28,0.0,0.8060358762741089,0.0,0.8,0.0,0.0
RPL8,0.206553053855896,0.2,0.23810092210769654,0.25624237060546873,0.21015986204147338,0.0
NFIB,0.8,0.8851318836212159,0.0,0.0,0.0,0.0
RPS6,0.2155848741531372,0.2,0.3885963797569275,0.3028876781463623,0.20198867321014405,0.0
C9orf72,0.0,0.0,0.0,1.0,0.0,0.0
DNAJA1,0.0,0.0,0.8,0.8166026711463928,0.0,0.0
UBE2R2,0.0,0.0,0.0,1.0,0.0,0.0
TPM2,0.0,0.0,0.0,0.0,1.0,0.0
TLN1,0.0,0.0,0.0,1.0,0.0,0.0
CLTA,0.0,0.0,0.0,1.0,0.0,0.0
ZFAND5,0.0,0.0,0.0,1.0,0.0,0.0
ANXA1,0.0,0.6,0.6107010245323181,0.6220054030418396,0.0,0.0
OSTF1,0.0,0.0,0.0,1.0,0.0,0.0
GNAQ,0.0,0.0,0.0,1.0,0.0,0.0
TLE4,0.0,0.0,0.0,1.0,0.0,0.0
HNRNPK,0.0,0.4057300925254822,0.40809293985366824,0.4,0.40012421607971194,0.0
GAS1,0.0,1.0,0.0,0.0,0.0,0.0
CTSL,0.0,1.0,0.0,0.0,0.0,0.0
OGN,0.0,1.0,0.0,0.0,0.0,0.0
OMD,0.0,1.0,0.0,0.0,0.0,0.0
ASPN,0.0,1.0,0.0,0.0,0.0,0.0
NINJ1,0.0,0.0,0.0,1.0,0.0,0.0
ANP32B,0.0,0.0,0.0,1.0,0.0,0.0
COL15A1,0.0,1.0,0.0,0.0,0.0,0.0
SEC61B,0.0,0.66197190284729,0.6424728631973267,0.6,0.0,0.0
NR4A3,0.0,0.0,0.0,1.0,0.0,0.0
KLF4,0.0,0.0,0.0,1.0,0.0,0.0
TXN,0.0,0.8694961786270141,0.0,0.8,0.0,0.0
ATP6V1G1,0.0,0.4033605456352234,0.4,0.4162105917930603,0.4541134834289551,0.0
GSN,0.6266768097877502,0.8153112530708313,0.0,0.0,0.6,0.0
STOM,1.0,0.0,0.0,0.0,0.0,0.0
RPL35,0.2,0.20038182735443116,0.34330676794052123,0.26857016086578367,0.2259679913520813,0.0
HSPA5,0.0,0.6422059535980225,0.7291826963424682,0.6,0.0,0.0
RPL12,0.005835318565368652,0.09385592937469482,0.18460142612457275,0.1854560136795044,0.01397407054901123,0.0
ENG,0.9142609357833862,0.8,0.0,0.0,0.0,0.0
SET,0.0,0.0,0.8446471929550171,0.8,0.0,0.0
RPL7A,0.2,0.2070938229560852,0.35595318078994753,0.26022950410842893,0.22194935083389283,0.0
RXRA,0.0,0.0,0.0,1.0,0.0,0.0
FCN1,0.0,0.0,0.0,1.0,0.0,0.0
EGFL7,1.0,0.0,0.0,0.0,0.0,0.0
PHPT1,0.0,1.0,0.0,0.0,0.0,0.0
EDF1,0.0,0.4348664402961731,0.458128821849823,0.4,0.4246469020843506,0.0
NPDC1,0.9078566312789917,0.8,0.0,0.0,0.0,0.0
TUBB4B,0.0,0.0,0.8590850114822388,0.8,0.0,0.0
KLF6,0.0,0.0,0.0,1.0,0.0,0.0
AKR1C1,0.0,1.0,0.0,0.0,0.0,0.0
GDI2,0.0,0.0,0.0,1.0,0.0,0.0
ATP5F1C,0.0,0.0,0.0,1.0,0.0,0.0
CELF2,0.0,0.8208242416381836,0.0,0.8,0.0,0.0
VIM,0.11274725198745728,0.3007678151130676,0.0,0.19744316339492798,0.14128074645996094,0.03776746988296509
ARL5B,0.0,0.0,0.0,1.0,0.0,0.0
PLXDC2,0.0,1.0,0.0,0.0,0.0,0.0
ARHGAP21,0.0,1.0,0.0,0.0,0.0,0.0
YME1L1,0.0,0.0,0.0,1.0,0.0,0.0
WAC,0.0,0.0,0.0,1.0,0.0,0.0
KIF5B,0.0,0.0,0.0,1.0,0.0,0.0
ITGB1,0.46975686550140383,0.5455928325653077,0.0,0.4,0.6683294892311096,0.0
CREM,0.0,0.0,0.9166211366653443,0.8,0.0,0.0
HNRNPF,0.0,0.0,0.8513983249664306,0.8,0.0,0.0
CXCL12,0.0,1.0,0.0,0.0,0.0,0.0
NCOA4,0.0,0.0,0.0,1.0,0.0,0.0
BICC1,0.0,1.0,0.0,0.0,0.0,0.0
JMJD1C,0.0,0.0,0.0,1.0,0.0,0.0
DDX21,0.0,0.0,0.0,1.0,0.0,0.0
SRGN,0.4,0.0,0.4602124929428101,0.5103990077972412,0.0,0.605429744720459
PRF1,0.0,0.0,1.0,0.0,0.0,0.0
VSIR,0.0,0.0,0.0,1.0,0.0,0.0
PSAP,0.0,0.8,0.0,0.8195978403091431,0.0,0.0
ANAPC16,0.0,0.6604299187660218,0.0,0.6,0.7489768028259277,0.0
DDIT4,0.0,0.0,1.0,0.0,0.0,0.0
VDAC2,0.0,0.0,0.0,0.8,0.8540408968925476,0.0
RPS24,0.04783786535263061,0.021040177345275878,0.21461023092269899,0.2305362343788147,0.013147175312042236,0.0
PLAC9,0.0,0.8732860207557678,0.0,0.0,0.8,0.0
GHITM,0.0,0.0,0.0,1.0,0.0,0.0
MMRN2,1.0,0.0,0.0,0.0,0.0,0.0
ADIRF,0.6333027005195617,0.6,0.0,0.0,0.7693209052085876,0.0
ACTA2,0.0,0.0,0.0,0.0,1.0,0.0
PGAM1,0.0,0.0,0.0,1.0,0.0,0.0
NDUFB8,0.0,0.0,0.0,0.8,0.8939483404159546,0.0
ATP5MK,0.0,0.6052351832389832,0.0,0.6,0.7148943901062011,0.0
GSTO1,0.0,0.0,0.0,1.0,0.0,0.0
ADD3,0.0,1.0,0.0,0.0,0.0,0.0
ABLIM1,0.0,1.0,0.0,0.0,0.0,0.0
EIF3A,0.0,0.0,0.0,1.0,0.0,0.0
RGS10,0.0,0.0,0.0,1.0,0.0,0.0
PTPRE,0.0,0.0,0.0,1.0,0.0,0.0
IFITM2,0.3893227815628052,0.20077167749404906,0.28806607723236083,0.2,0.0,0.4780526041984558
IFITM3,0.6289838314056396,0.49471267461776736,0.0,0.4,0.5192757606506347,0.0
RNH1,0.0,0.8488521099090576,0.0,0.8,0.0,0.0
TALDO1,0.0,0.0,0.0,1.0,0.0,0.0
RPLP2,0.07714955806732178,0.027476632595062257,0.27795478105545046,0.18854379653930664,0.002233254909515381,0.0
CD151,0.0,0.8,0.0,0.0,0.8283406734466553,0.0
POLR2L,0.0,0.8695114135742188,0.0,0.8,0.0,0.0
TSPAN4,0.0,1.0,0.0,0.0,0.0,0.0
CTSD,0.0,0.8,0.0,0.8718613862991333,0.0,0.0
LSP1,0.0,0.6,0.6551463007926941,0.6082947134971619,0.0,0.0
CD81,0.4740768790245056,0.568193781375885,0.4,0.0,0.47180306911468506,0.0
CDKN1C,1.0,0.0,0.0,0.0,0.0,0.0
RHOG,0.0,0.0,0.0,1.0,0.0,0.0
CAVIN3,0.0,0.8,0.0,0.0,0.8306132316589355,0.0
ILK,0.0,0.0,0.0,0.0,1.0,0.0
TPP1,0.0,0.0,0.0,1.0,0.0,0.0
EIF3F,0.0,0.0,0.8056766986846924,0.8,0.0,0.0
RPL27A,0.2,0.2016965627670288,0.43508450984954833,0.39650692939758303,0.23549124002456664,0.0
EIF4G2,0.0,0.8,0.0,0.8631859540939331,0.0,0.0
PSMA1,0.0,1.0,0.0,0.0,0.0,0.0
C11orf58,0.0,0.7210491299629211,0.0,0.6,0.6162370562553405,0.0
RPS13,0.0033473849296569826,0.030733823776245117,0.1256345272064209,0.11869465112686158,0.012383317947387696,0.0
NUCB2,0.0,1.0,0.0,0.0,0.0,0.0
LDHA,0.0,0.6541950583457947,0.7139369726181031,0.6,0.0,0.0
RCN1,0.0,1.0,0.0,0.0,0.0,0.0
EIF3M,0.0,0.0,0.0,1.0,0.0,0.0
CD59,0.7084664940834046,0.6002370476722717,0.0,0.0,0.6,0.0
CAT,0.0,0.0,0.0,1.0,0.0,0.0
CD44,0.0,0.0,0.0,1.0,0.0,0.0
C11orf96,0.0,0.0,0.0,0.0,1.0,0.0
SPI1,0.0,0.0,0.0,1.0,0.0,0.0
SERPING1,0.0,1.0,0.0,0.0,0.0,0.0
SELENOH,0.0,0.0,0.0,1.0,0.0,0.0
MPEG1,0.0,0.0,0.0,1.0,0.0,0.0
MS4A6A,0.0,0.0,0.0,1.0,0.0,0.0
MS4A7,0.0,0.0,0.0,1.0,0.0,0.0
TMEM258,0.0,0.8730205416679382,0.0,0.8,0.0,0.0
FTH1,0.0,0.08422726392745972,0.029409408569335938,0.2889026403427124,0.04467543363571167,0.26146682500839236
AHNAK,0.6,0.6940156817436218,0.0,0.6437687158584595,0.0,0.0
EEF1G,0.0,0.44963759183883667,0.5510596394538879,0.5653853178024292,0.4,0.0
UBXN1,0.0,0.0,0.0,1.0,0.0,0.0
PLAAT4,0.0,0.0,1.0,0.0,0.0,0.0
RTN3,0.0,0.0,0.0,1.0,0.0,0.0
COX8A,0.0,0.0,0.0,0.8,0.8352632403373719,0.0
VEGFB,0.0,1.0,0.0,0.0,0.0,0.0
TRMT112,0.0,1.0,0.0,0.0,0.0,0.0
PRDX5,0.0,1.0,0.0,0.0,0.0,0.0
SF1,0.0,0.0,0.0,1.0,0.0,0.0
FAU,0.017690932750701903,0.0,0.16542246341705322,0.1262998104095459,0.05588588714599609,0.007085812091827392
NEAT1,0.11274263858795167,0.0063757658004760746,0.08030524253845214,0.34896657466888426,0.0,0.2916654467582703
MALAT1,0.031384599208831784,0.011311829090118408,0.04434338808059692,0.0,0.04857422113418579,0.03288257122039795
LTBP3,0.0,1.0,0.0,0.0,0.0,0.0
CFL1,0.20719033479690552,0.2,0.45422366857528684,0.37323516607284546,0.28601090908050536,0.0
EFEMP2,0.0,1.0,0.0,0.0,0.0,0.0
CTSW,0.0,0.0,1.0,0.0,0.0,0.0
DRAP1,0.0,0.0,0.0,1.0,0.0,0.0
CTSF,0.0,1.0,0.0,0.0,0.0,0.0
POLD4,0.0,0.0,0.0,1.0,0.0,0.0
PPP1CA,0.0,0.0,0.0,1.0,0.0,0.0
GSTP1,0.4,0.5075713157653808,0.0,0.47234965562820436,0.5259163498878479,0.0
LAMTOR1,0.0,0.0,0.0,1.0,0.0,0.0
SPCS2,0.0,0.8904337644577026,0.0,0.8,0.0,0.0
RPS3,0.2033280611038208,0.2,0.4596260190010071,0.2937725424766541,0.21032800674438476,0.0
NDUFC2,0.0,0.6708522915840149,0.0,0.6,0.670314347743988,0.0
PICALM,0.0,0.0,0.0,1.0,0.0,0.0
CTSC,0.0,0.0,0.8000831484794617,0.8,0.0,0.0
BIRC3,0.0,0.0,0.0,1.0,0.0,0.0
TMEM123,0.0,0.0,0.0,1.0,0.0,0.0
CASP1,0.0,0.0,0.0,1.0,0.0,0.0
CARD16,0.0,0.0,0.0,1.0,0.0,0.0
NNMT,0.0,1.0,0.0,0.0,0.0,0.0
REXO2,0.0,1.0,0.0,0.0,0.0,0.0
TAGLN,0.0,0.8,0.0,0.0,0.8922748565673828,0.0
IL10RA,0.0,0.0,0.0,1.0,0.0,0.0
CD3D,0.0,0.0,1.0,0.0,0.0,0.0
ATP5MG,0.0,0.4,0.4853772521018982,0.46124197244644166,0.4721298813819885,0.0
RPS25,0.21662160158157348,0.2,0.36219522953033445,0.23469109535217286,0.2239003896713257,0.0
MCAM,0.0,0.0,0.0,0.0,1.0,0.0
OAF,0.0,1.0,0.0,0.0,0.0,0.0
HSPA8,0.2,0.22842856645584106,0.5664072513580323,0.4423109292984009,0.2100677728652954,0.0
ESAM,1.0,0.0,0.0,0.0,0.0,0.0
FEZ1,0.0,1.0,0.0,0.0,0.0,0.0
APLP2,0.0,0.8,0.0,0.8520559191703796,0.0,0.0
VWF,1.0,0.0,0.0,0.0,0.0,0.0
CD9,0.7038080811500549,0.6,0.0,0.0,0.6541286945343018,0.0
GAPDH,0.2,0.22496567964553832,0.2532182812690735,0.2619791984558105,0.3649730682373047,0.0
PTMS,0.0,0.8,0.0,0.0,0.8138193607330322,0.0
TPI1,0.0,0.4,0.4407464027404785,0.48002811670303347,0.504974114894867,0.0
C12orf57,0.0,0.8,0.0,0.0,0.8158862948417663,0.0
C1S,0.0,1.0,0.0,0.0,0.0,0.0
C1R,0.0,1.0,0.0,0.0,0.0,0.0
MFAP5,0.0,1.0,0.0,0.0,0.0,0.0
M6PR,0.0,0.0,0.0,1.0,0.0,0.0
A2M,0.872248899936676,0.0,0.0,0.0,0.8,0.0
CD69,0.0,0.0,1.0,0.0,0.0,0.0
CLEC2B,0.0,0.0,0.0,1.0,0.0,0.0
CLEC12A,0.0,0.0,0.0,1.0,0.0,0.0
CLEC7A,0.0,0.0,0.0,1.0,0.0,0.0
KLRD1,0.0,0.0,1.0,0.0,0.0,0.0
YBX3,0.0,0.679180634021759,0.0,0.6183414697647095,0.6,0.0
EMP1,0.0,1.0,0.0,0.0,0.0,0.0
MGP,0.621104609966278,0.8358317375183105,0.0,0.0,0.6,0.0
ARHGDIB,0.0,0.0,0.8445083975791932,0.8,0.0,0.0
EPS8,0.0,0.0,0.0,0.0,1.0,0.0
MGST1,0.0,1.0,0.0,0.0,0.0,0.0
LDHB,0.0,0.0,0.0,0.0,1.0,0.0
SSPN,0.0,1.0,0.0,0.0,0.0,0.0
PPFIBP1,0.0,1.0,0.0,0.0,0.0,0.0
SCAF11,0.0,0.0,0.0,1.0,0.0,0.0
SLC38A2,0.0,0.0,0.0,1.0,0.0,0.0
PCED1B-AS1,0.0,0.0,1.0,0.0,0.0,0.0
TUBA1B,0.2663110852241516,0.3545881986618042,0.21214088201522827,0.2,0.2986096739768982,0.0
TUBA1A,0.0,0.7682650804519653,0.0,0.6,0.6918347120285034,0.0
TMBIM6,0.23465776443481445,0.29592558145523074,0.23694552183151246,0.2794501781463623,0.2,0.0
LIMA1,0.0,1.0,0.0,0.0,0.0,0.0
DAZAP2,0.0,0.0,0.0,1.0,0.0,0.0
BIN2,0.0,0.0,1.0,0.0,0.0,0.0
NR4A1,0.0,0.0,0.0,1.0,0.0,0.0
EIF4B,0.0,0.0,0.0,1.0,0.0,0.0
IGFBP6,0.0,1.0,0.0,0.0,0.0,0.0
PFDN5,0.2,0.21819896697998048,0.3813584685325623,0.43390188217163084,0.2588874340057373,0.0
PRR13,0.0,0.0,0.0,1.0,0.0,0.0
PCBP2,0.0,0.0,0.0,1.0,0.0,0.0
ATP5MC2,0.0,0.4,0.4862293839454651,0.5285318732261658,0.5049655675888062,0.0
HNRNPA1,0.0,0.4,0.5802321434020996,0.4903192639350891,0.41331392526626587,0.0
BLOC1S1,0.0,0.0,0.0,1.0,0.0,0.0
CD63,0.33830617666244506,0.5374821782112121,0.2,0.23160690069198608,0.41003278493881223,0.0
RPS26,0.23129467964172362,0.2,0.39122719764709474,0.2514999032020569,0.2023594856262207,0.0
RPL41,0.015741705894470215,0.033307898044586184,0.21979535818099977,0.12983943223953248,0.060849440097808835,0.0
MYL6,0.0022701263427734376,0.0,0.05071645975112915,0.08131632804870606,0.2671022415161133,0.0029840946197509767
ATP5F1B,0.0,0.0,0.0,0.8,0.8657298445701599,0.0
PTGES3,0.0,0.4394076943397522,0.4527150273323059,0.41661391258239744,0.4,0.0
NACA,0.20547232627868653,0.2,0.31751337051391604,0.2965696334838867,0.2362550139427185,0.0
LRP1,0.0,1.0,0.0,0.0,0.0,0.0
NDUFA4L2,0.0,0.8,0.0,0.0,0.9348660707473755,0.0
TMBIM4,0.0,0.8511546850204468,0.0,0.8,0.0,0.0
IRAK3,0.0,0.0,0.0,1.0,0.0,0.0
RAP1B,0.0,0.6,0.7217592000961304,0.6293636679649353,0.0,0.0
LYZ,0.0,0.0,0.0,1.0,0.0,0.0
PTPRB,1.0,0.0,0.0,0.0,0.0,0.0
RAB21,0.0,0.0,0.0,1.0,0.0,0.0
GLIPR1,0.0,0.0,0.0,1.0,0.0,0.0
NAP1L1,0.0,0.8,0.0,0.8863104224205017,0.0,0.0
PPP1R12A,0.0,0.0,0.0,0.0,1.0,0.0
ATP2B1,0.0,0.0,0.0,1.0,0.0,0.0
LUM,0.0,1.0,0.0,0.0,0.0,0.0
DCN,0.0,1.0,0.0,0.0,0.0,0.0
BTG1,0.0,0.0,0.522441565990448,0.4344051480293274,0.4,0.49882055521011354
LTA4H,0.0,0.0,0.0,1.0,0.0,0.0
SLC25A3,0.0,0.4,0.4093260884284973,0.44193639755249026,0.49469194412231443,0.0
