reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,disease,collection_id,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary,organ,dataset,cluster_header,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
no,Single-cell transcriptomes from human kidneys reveal the cellular identity of renal tumors,mature,20344,40268,author_cell_type,X_umap,Young,Science,2018,10.1126/science.aat1699,https://cellxgene.cziscience.com/collections/125eef58-0f61-4963-9b08-53e851ab65fb,https://cellxgene.cziscience.com/e/105c7dad-0468-4628-a5be-2bb42c6a8ae4.cxg/,cortex of kidney | kidney | kidney blood vessel | renal medulla | renal pelvis,normal,125eef58-0f61-4963-9b08-53e851ab65fb,60fca22c-e960-4d11-aecc-dc9e5b831ad8,105c7dad-0468-4628-a5be-2bb42c6a8ae4,b2699b7c-947c-4d88-8759-e5c05e57f337,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/b2699b7c-947c-4d88-8759-e5c05e57f337.h5ad,UBERON:0000362 | UBERON:0001224 | UBERON:0001225 | UBERON:0002113 | UBERON:0003517,EFO:0009899,CL:0000057 | CL:0000097 | CL:0000113 | CL:0000186 | CL:0000236 | CL:0000542 | CL:0000623 | CL:0000624 | CL:0000625 | CL:0000731 | CL:0000775 | CL:0000784 | CL:0002188 | CL:0002201 | CL:0002306 | CL:0002518 | CL:0005009 | CL:0005010 | CL:0005011 | CL:0011026 | CL:1000450 | CL:1000768 | CL:1001033 | CL:1001106 | CL:1001131 | CL:1001285,PATO:0000461,HsapDv:0000096 | HsapDv:0000098 | HsapDv:0000106 | HsapDv:0000138 | HsapDv:0000143 | HsapDv:0000147 | HsapDv:0000157 | HsapDv:0000158 | HsapDv:0000161 | HsapDv:0000164 | HsapDv:0000166 | HsapDv:0000192,PATO:0000383 | PATO:0000384,FALSE,13,"""UBERON:0001225: 20",540; UBERON:0002113: 14,333; UBERON:0000362: 4,"760; UBERON:0001224: 587; UBERON:0003517: 48""","""EFO:0009899: 40","268""",kidney,kidney_Young_2018,author_cell_type,32,20343,0.22657199239616094,0.22540151590922908,0.40564175255836504,7,7,18,0.794426531942082,0.7563740969661301
