organ,first_author,year,author_cell_type,embedding,disease,filter,filter_obs_column,filter_obs_value,doi,collection_name,dataset_title,dataset_version_id,journal,collection_url,explorer_url,h5ad_url,tissue_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,session_id,filtered_h5ad_s3,dataset,cluster_header,n_clusters,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
liver,Han,2020,author_cell_type,X_umap,normal,TRUE,,,10.1038/s41586-020-2157-4,Construction of a human cell landscape at single-cell level,Construction of a human cell landscape at single-cell level,74c3403a-451c-4a62-84e0-d8a8e45c7ea7,Nature,https://cellxgene.cziscience.com/collections/38833785-fac5-48fd-944a-0f62a4c23ed1,https://cellxgene.cziscience.com/e/2adb1f8a-a6b1-4909-8ee8-484814e2d4bf.cxg/,https://datasets.cellxgene.cziscience.com/74c3403a-451c-4a62-84e0-d8a8e45c7ea7.h5ad,UBERON:0002107,PATO:0000461,HsapDv:0000063 | HsapDv:0000115 | HsapDv:0000117 | HsapDv:0000146,478fb2,s3://lifebit-user-data-39ba2bfa-c088-4989-a26f-ee0962f0aad2/deploit/teams/67cf1043c6c59bd74ae4d7d3/users/5e24b0efad92fd00f50ec393/projects/699def4fa6a9ed48b23b8203/jobs/69cc32bfb58445a0bca4b5ff/work/10/7d94ff6297a676e6e6bdb037e498d2/liver_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_adata_filtered.h5ad,liver_Han_Nature_2020_author_cell_type_X_umap_5c7ea7,author_cell_type,16,0.5316018953515598,0.49549998512585663,0.4155743680649762,8,5,3,0.7028461785305704,0.6493053074661509
