organ,first_author,year,author_cell_type,embedding,disease,filter,filter_obs_column,filter_obs_value,doi,collection_name,dataset_title,dataset_version_id,journal,collection_url,explorer_url,h5ad_url,tissue_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,session_id,filtered_h5ad_s3,dataset,cluster_header,n_clusters,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
liver,Andrews,2024,author_cell_type,X_umap,normal | primary biliary cholangitis | primary sclerosing cholangitis,TRUE,,,10.1016/j.jhep.2023.12.023,Single-cell and spatial transcriptomics characterisation of the immunological landscape in the healthy and PSC human liver,All cells types from scRNA-seq of human primary sclerosing cholangitis patients and healthy controls,7d4d0da4-655e-438a-a2ec-b4371e2b80fc,Journal of Hepatology,https://cellxgene.cziscience.com/collections/0c8a364b-97b5-4cc8-a593-23c38c6f0ac5,https://cellxgene.cziscience.com/e/02792605-4760-4023-82ad-40fc4458a5db.cxg/,https://datasets.cellxgene.cziscience.com/7d4d0da4-655e-438a-a2ec-b4371e2b80fc.h5ad,UBERON:0001117,PATO:0000461,HsapDv:0000226 | HsapDv:0000266,0ab218,s3://lifebit-user-data-39ba2bfa-c088-4989-a26f-ee0962f0aad2/deploit/teams/67cf1043c6c59bd74ae4d7d3/users/5e24b0efad92fd00f50ec393/projects/699def4fa6a9ed48b23b8203/jobs/69d321daff1844a35258c5c1/work/b9/243a06aee7fc231ab305a3c5dfa6aa/liver_Andrews_Journal_of_Hepatology_2024_author_cell_type_X_umap_2b80fc_adata_filtered.h5ad,liver_Andrews_Journal_of_Hepatology_2024_author_cell_type_X_umap_2b80fc,author_cell_type,36,0.5642795774630465,0.3955613792724314,0.49556880128263914,21,4,11,0.5034722222222222,0.45650652687562737
