,ACKR1+ endothelium,B cells,CD36+ endothelium,Cycling,Doublets,Enterocytes,Enteroendocrines,Fibs,Glial cells,Goblets,ILC,Lymphatics,MNP,Mast cells,Paneth cells,Pericytes,Plasma cells,Progenitors,SM,T cells,TA
HES1,0.0,0.0,0.9288177102804184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9075459599494934,0.0,0.0,0.9
PPP1R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL35A,0.13024525940418244,0.21997000873088837,0.061530673503875734,0.079072704911232,0.038833504915237425,0.01070803701877594,0.08229920566082001,0.06850863397121429,0.040594258904457094,0.14015808701515198,0.16093309223651886,0.05401145219802857,0.09707577526569366,0.09386852979660035,0.0,0.05195028185844421,0.018214339017868043,0.10329857170581817,0.07553718984127045,0.17918078005313873,0.10763219594955445
ATP5ME,0.6537657797336578,0.0,0.0,0.65,0.0,0.8232945293188095,0.6864519625902176,0.0,0.0,0.6701112300157547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.766813924908638,0.6817354530096054,0.0,0.7164692521095276
NICOL1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRFAP1,0.0,0.0,0.8,0.0,0.0,0.0,0.8138639837503433,0.0,0.84149771630764,0.0,0.0,0.0,0.0,0.0,0.0,0.8017387002706527,0.0,0.0,0.8044418871402741,0.0,0.0
WDR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PROM1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDB2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QDPR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KLF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9537015199661255
RPL9,0.10056770145893097,0.2435968905687332,0.07912788093090058,0.08106382787227631,0.03407944142818451,0.01188383400440216,0.0798545241355896,0.08658052682876587,0.04578229486942291,0.1393623024225235,0.15060109198093413,0.05357805192470551,0.14928043484687806,0.06585060954093933,0.0,0.06776107549667358,0.016381680965423584,0.09421641230583191,0.08071403205394745,0.20035281479358674,0.08574391901493073
SMIM14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMCH1,0.9654221206903457,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP8A1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCIAD1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCIAD2,0.0,0.0,0.0,0.0,0.0,0.852997648715973,0.8624134808778763,0.0,0.0,0.8206903576850891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.8031953930854797
PDGFRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRP72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGFBP7,0.7386552900075912,0.0,0.7564573615789414,0.0,0.0,0.0,0.0,0.7260803520679474,0.757519343495369,0.0,0.0,0.7,0.0,0.0,0.0,0.7928172022104263,0.0,0.0,0.7099421173334122,0.0,0.0
UGT2B17,0.0,0.0,0.0,0.0,0.0,0.9570292651653289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0
JCHAIN,0.0,0.0,0.5808119088411331,0.5329391956329346,0.8602572947740554,0.0,0.0,0.5696175247430801,0.6133790940046311,0.0,0.0,0.6490922957658768,0.530304628610611,0.0,0.5,0.5513881653547287,0.8727775633335113,0.0,0.5786882698535919,0.0,0.0
GRSF1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AREG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.9178409665822983,0.0,0.8663176596164703,0.8888938218355179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHROOM3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNI,0.35019216537475584,0.39953078925609586,0.30968868136405947,0.39447195529937745,0.0,0.0,0.4521819919347763,0.388487908244133,0.37893306016921996,0.3118994802236557,0.42526315450668334,0.0,0.3257759362459183,0.0,0.0,0.4612125366926193,0.0,0.3,0.497874453663826,0.4379705935716629,0.3680464178323746
HNRNPD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
HNRNPDL,0.575831088423729,0.6021858721971511,0.5702736496925354,0.6660294473171234,0.0,0.0,0.5745467334985733,0.0,0.0,0.0,0.0,0.0,0.563684594631195,0.0,0.0,0.60916009247303,0.0,0.55,0.0,0.5925055384635926,0.5865222781896591
PLAC8,0.0,0.0,0.0,0.0,0.0,0.9832381725311279,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSD17B11,0.0,0.0,0.0,0.0,0.0,0.9155843317508697,0.8510137170553207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8854879289865494,0.0,0.0,0.85
SPARCL1,0.7993123888969421,0.0,0.8192055642604827,0.0,0.0,0.0,0.0,0.7533619731664658,0.7704612046480179,0.0,0.0,0.0,0.0,0.0,0.0,0.751898005604744,0.0,0.0,0.75,0.0,0.0
SPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMRN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPGDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADH1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADH1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MTTP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2AZ1,0.0,0.0,0.7,0.8386068969964982,0.0,0.0,0.7602286368608475,0.0,0.0,0.7012733042240142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7050368130207062,0.7176339298486709,0.0,0.8290091812610626
EMCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2D3,0.6986603647470474,0.0,0.6972110956907273,0.7584748446941376,0.0,0.0,0.6562245219945908,0.0,0.0,0.6558856338262558,0.0,0.0,0.6768973857164383,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.6744635373353958
CISD2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXXC4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPNT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RPL34,0.12292677462100983,0.20683033168315887,0.055817237496376036,0.05968405306339264,0.022078362107276917,0.015003541111946106,0.07253819108009338,0.07570740580558777,0.007754123210906983,0.11746965944766999,0.14084959030151367,0.0946153998374939,0.11590791940689087,0.15743346512317657,0.0,0.04096042811870575,0.01068331003189087,0.10779051780700684,0.055038008093833926,0.16667024791240692,0.09094961285591126
OSTC,0.0,0.0,0.0,0.8550737172365188,0.0,0.0,0.0,0.0,0.0,0.880383214354515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.8527198553085327
PLA2G12A,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269893,0.0,0.0,0.0,0.0,0.0,0.0,0.8592432171106339,0.0,0.0,0.8601670235395431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.8591454207897187
SYNPO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ARLN,0.7764226347208023,0.0,0.7689484745264054,0.75,0.0,0.8061496615409851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8098835796117783,0.0,0.0,0.7991378724575042,0.0,0.0
FABP2,0.0,0.0,0.0,0.0,0.0,0.9389344155788422,0.0,0.0,0.0,0.8802625417709351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8522594988346099,0.0,0.0,0.85
ANXA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399666219949723,0.0,0.0,0.0,0.9,0.0,0.0,0.9019275695085526,0.0,0.0,0.0,0.0,0.0
SPRY1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9033387869596481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9095879524946213,0.0,0.0,0.9
MGST2,0.7832846522331238,0.0,0.7896075576543808,0.0,0.0,0.7713025838136673,0.0,0.0,0.0,0.75,0.0,0.8330411314964294,0.0,0.0,0.0,0.0,0.0,0.7584559619426727,0.0,0.0,0.0
HHIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RPS3A,0.09065700173377991,0.22724345624446868,0.059478357434272766,0.1318268060684204,0.04013335704803467,0.0023242950439453123,0.1039198487997055,0.07573569416999817,0.02263057231903076,0.14010125100612641,0.1648309201002121,0.03897798359394074,0.1411834627389908,0.12853366732597352,0.0,0.06538511216640472,0.01467384397983551,0.12939173281192778,0.08117360174655915,0.18532620668411254,0.11822759807109832
CPE,0.9566321939229965,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PALLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HMGB2,0.0,0.0,0.0,0.9295685529708863,0.0,0.0,0.8578325837850571,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9132103055715561
SPCS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PDLIM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SORBS2,0.9157102704048157,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9403534978628159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS6,0.0,0.0,0.0,0.75,0.0,0.7827617794275283,0.7558290094137192,0.0,0.0,0.7542037069797516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777774703502655,0.0,0.0,0.7721502661705018
MED10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCT5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUB1,0.0,0.0,0.41971996128559114,0.5806609898805618,0.4071738004684448,0.4,0.5312310695648194,0.0,0.0,0.4235150843858719,0.0,0.0,0.5216648548841476,0.4966192662715912,0.0,0.4119812846183777,0.47558708786964415,0.4187849760055542,0.0,0.46866186559200285,0.41213387846946714
IL7R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545114010572433,0.0
LIFR,0.9577130913734436,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FYB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.9631766617298126,0.0
RPL37,0.1449407160282135,0.26123049557209016,0.08157638907432556,0.15773226022720338,0.005777108669281006,0.02005589008331299,0.10358687937259674,0.1302103728055954,0.018522128462791443,0.16985466182231904,0.18256398141384125,0.14101314246654512,0.2090328335762024,0.10074518918991089,0.0,0.0628424733877182,0.014244547486305237,0.14011164605617524,0.08168478310108185,0.20778861939907073,0.14053668975830078
SELENOP,0.0,0.0,0.7776477962732316,0.0,0.0,0.8762563198804856,0.0,0.8112574547529221,0.818686094880104,0.0,0.0,0.7933607488870621,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
HMGCS1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGA1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLPP1,0.0,0.0,0.9544720858335495,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6ST,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.9540037661790848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPBP1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MAP1B,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9173089683055877,0.0,0.0,0.9116135030984879,0.0,0.0
BTF3,0.1462574303150177,0.15056656002998353,0.12884994447231293,0.17416782975196837,0.06315371990203858,0.06677404046058655,0.2064453184604645,0.08953189253807067,0.07626148760318756,0.20057355165481566,0.12391017377376556,0.08649870455265045,0.161391082406044,0.07658640146255494,0.0,0.1421532839536667,0.05,0.1871285617351532,0.10953022241592407,0.13198716938495636,0.14287822544574738
NSA2,0.0,0.0,0.0,0.0,0.0,0.0,0.9597940593957901,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBCA,0.0,0.0,0.0,0.7,0.0,0.0,0.7926359236240387,0.0,0.0,0.703232142329216,0.0,0.0,0.7148994922637939,0.0,0.0,0.7464846998453141,0.0,0.7011931806802749,0.0,0.0,0.7119309961795807
RPS23,0.12524320781230927,0.25861899852752684,0.06942178606987,0.11042574644088746,0.039960631728172304,0.007925599813461304,0.08173708617687225,0.08442884683609009,0.0318527340888977,0.1394403398036957,0.14322476387023925,0.10472935736179352,0.1765121966600418,0.09238706529140472,0.0,0.061996403336524966,0.02323375940322876,0.1319139927625656,0.0695103257894516,0.14278203547000884,0.13371746242046356
TMEM167A,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAPLN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDIL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX7C,0.0723185658454895,0.11338536441326141,0.05732763707637787,0.09923578202724456,0.02852271795272827,0.29982250928878784,0.17200137078762054,0.13305188715457916,0.05366767942905426,0.1801121473312378,0.08076376020908356,0.10596887767314911,0.12155961096286774,0.1216128408908844,0.0,0.08542664647102356,0.01568393111228943,0.2802019387483597,0.12574596405029298,0.10226731300354004,0.20515235364437104
MEF2C,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9167858868837356,0.0,0.0,0.0,0.9119522124528885,0.0,0.0,0.0,0.0,0.0
NR2F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOBTB3,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.9672654718160629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLRX,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCSK1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153113,0.0,0.0,0.0,0.0,0.0,0.0,0.906025305390358,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9079107403755188
PAM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRP19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REEP5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP3S1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SLC12A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9293704450130462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.9106198787689209
HINT1,0.3307548135519028,0.32835284769535067,0.2797834187746048,0.41938626766204834,0.216425421833992,0.3715530127286911,0.4455356150865555,0.0,0.0,0.3059335082769394,0.2813451439142227,0.27744629681110383,0.2364874631166458,0.0,0.0,0.2248589128255844,0.2,0.43430379033088684,0.2336463987827301,0.29116558134555814,0.36113559901714326
UQCRQ,0.0,0.0,0.0,0.5612920552492142,0.0,0.7266426742076874,0.6009306192398072,0.0,0.0,0.5946946293115616,0.0,0.5524983912706375,0.5128709524869919,0.0,0.5,0.5290073156356812,0.0,0.6613885194063187,0.5489106714725495,0.0,0.633184963464737
VDAC1,0.0,0.0,0.0,0.800402843952179,0.0,0.0,0.8122208267450333,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8336719840764999,0.0,0.0,0.8188530057668686
SKP1,0.3195036619901657,0.0,0.3710899233818054,0.29021501541137695,0.0,0.29817121028900145,0.43674771785736083,0.3088907957077026,0.4669214218854904,0.28146252036094666,0.3595358908176422,0.25499373972415923,0.25,0.0,0.0,0.4011701762676239,0.0,0.29702256321907045,0.4576562136411667,0.312042111158371,0.2706211507320404
PPP2CA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2B,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX46,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9501463741064071
MACROH2A1,0.0,0.0,0.0,0.8394493281841278,0.0,0.0,0.8982973396778107,0.0,0.0,0.0,0.0,0.0,0.8595185101032257,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.8265560388565063
CXCL14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9616913229227066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0
HNRNPA0,0.0,0.0,0.0,0.8837905377149582,0.0,0.0,0.9054396778345108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.8695203483104705
MYOT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFRA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGR1,0.7507834643125534,0.0,0.7042836576700211,0.0,0.0,0.0,0.7252496808767319,0.0,0.0,0.7441303849220275,0.0,0.0,0.0,0.0,0.0,0.8203046470880508,0.0,0.7,0.0,0.0,0.7332717984914779
MZB1,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9672040283679962,0.0,0.0,0.0,0.0
ECSCR,0.9563780128955841,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2D2,0.0,0.0,0.0,0.9802574276924133,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYSTM1,0.0,0.0,0.0,0.0,0.0,0.835191211104393,0.8266923040151596,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.7677075088024139,0.0,0.7905840009450913,0.0,0.0,0.7635622918605804
HBEGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA2,0.0,0.0,0.0,0.7355634897947312,0.0,0.7257908105850219,0.7753041297197342,0.0,0.0,0.7133139193058013,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7199088037014008,0.0,0.0,0.7123902291059494
SPINK1,0.0,0.0,0.0,0.0,0.0,0.7509871035814285,0.75,0.0,0.0,0.7927503496408462,0.0,0.0,0.0,0.0,0.7551995694637299,0.0,0.0,0.7749246239662171,0.0,0.0,0.761955526471138
ENSG00000249669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CSNK1A1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDGFRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CD74,0.5610147804021836,0.6347675085067749,0.558647882938385,0.4152325838804245,0.34112961292266847,0.5078693956136704,0.3018680214881897,0.0,0.3,0.3245527625083923,0.3364704042673111,0.528745773434639,0.687547966837883,0.0,0.0,0.0,0.36373917758464813,0.3710303455591202,0.0,0.0,0.36451250612735747
