organ,first_author,year,author_cell_type,embedding,disease,filter,filter_obs_column,filter_obs_value,doi,collection_name,dataset_title,dataset_version_id,journal,collection_url,explorer_url,h5ad_url,tissue_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,session_id,filtered_h5ad_s3,dataset,cluster_header,n_clusters,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
liver,Dominguez_Conde,2022,Manually_curated_celltype,X_umap,normal,TRUE,,,10.1126/science.abl5197,Cross-tissue immune cell analysis reveals tissue-specific features in humans,Global,78819b62-0699-4672-8dc8-d9317b04d255,Science,https://cellxgene.cziscience.com/collections/62ef75e4-cbea-454e-a0ce-998ec40223d3,https://cellxgene.cziscience.com/e/1b9d8702-5af8-4142-85ed-020eb06ec4f6.cxg/,https://datasets.cellxgene.cziscience.com/78819b62-0699-4672-8dc8-d9317b04d255.h5ad,UBERON:0002107,PATO:0000461,HsapDv:0000240 | HsapDv:0000241 | HsapDv:0000242,478fb2,s3://lifebit-user-data-39ba2bfa-c088-4989-a26f-ee0962f0aad2/deploit/teams/67cf1043c6c59bd74ae4d7d3/users/5e24b0efad92fd00f50ec393/projects/699def4fa6a9ed48b23b8203/jobs/69cc32bfb58445a0bca4b5ff/work/be/b216c9016db7f83d1262711968851f/liver_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_adata_filtered.h5ad,liver_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255,Manually_curated_celltype,39,0.22117345,0.14397560374358975,0.4822510763284666,12,6,21,0.6242095754290876,0.6241863842194817
