reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,disease,collection_id,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary,organ,dataset,cluster_header,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
no,Multimodal single cell sequencing implicates chromatin accessibility and genetic background in diabetic kidney disease progression,Human kidney cortex snRNA-seq data from donors with and without diabetic kidney disease,27667,39176,author_cell_type,X_umap,Wilson,Nat Commun,2022,10.1038/s41467-022-32972-z,https://cellxgene.cziscience.com/collections/b3e2c6e3-9b05-4da9-8f42-da38a664b45b,https://cellxgene.cziscience.com/e/e067e5ca-e53e-485f-aa8e-efd5435229c8.cxg/,cortex of kidney,normal | type 2 diabetes mellitus,b3e2c6e3-9b05-4da9-8f42-da38a664b45b,554b5b3f-a7cb-4166-9dc0-d3ea2e317ec7,e067e5ca-e53e-485f-aa8e-efd5435229c8,46d8d92b-32e0-4ca5-9907-4dbf519c7fc3,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/46d8d92b-32e0-4ca5-9907-4dbf519c7fc3.h5ad,UBERON:0001225,EFO:0009922 | EFO:0011025,CL:0000057 | CL:0000115 | CL:0000650 | CL:0000653 | CL:0000738 | CL:0002201 | CL:0002306 | CL:0005009 | CL:0005011 | CL:1000452 | CL:1000849 | CL:1001106 | CL:1001107,PATO:0000461,HsapDv:0000144 | HsapDv:0000146 | HsapDv:0000148 | HsapDv:0000153 | HsapDv:0000155 | HsapDv:0000156,PATO:0000383 | PATO:0000384,FALSE,6,"""UBERON:0001225: 27","667""","""EFO:0011025: 18",961; EFO:0009922: 8,"706""","""CL:0002306: 8",kidney,kidney_Wilson_2022,author_cell_type,16,27667,0.7178672221294413,0.6320854952667485,0.3164426060550236,12,2,2,0.774242280378944,0.7398695559766473
